agglosID,agglosName,ISO3,Longitude,Latitude,Pop2015,builtUp,Voronoi,Pop1950,Pop1960,Pop1970,Pop1980,Pop1990,Pop2000,Pop2010,Metropole
380,Ajagba,NGA,"4,923","6,422",19823,"2,82435376123942",183,0,0,0,0,0,0,10600,No
381,Ajaokuta,NGA,"6,681","7,529",78375,"31,2128964290227",502,0,0,12800,27400,58700,67800,78400,No
8616,Tsakuwa,NGA,"8,644","11,793",12138,"1,5773201968783",169,0,0,0,0,0,0,11800,No
382,Ajasse Ipo,NGA,"4,813","8,248",16492,"2,53375161500938",84,0,0,0,0,0,0,12000,No
8617,Tsamia,NGA,"3,719","11,16",12300,"1,63556086192139",1993,0,0,0,0,0,0,0,No
8618,Tsanyawa,NGA,"7,986","12,295",12931,"1,5386603007616",537,0,0,0,0,0,0,11300,No
336,Ain Kercha,DZA,"6,689","35,926",32074,"4,28340644190025",275,0,0,0,0,16553,26142,29209,No
8619,Tsaratanana (Ilakaka),MDG,"45,218","-22,699",28465,"1,66787970211124",15153,0,0,0,0,0,0,24883,No
337,Ain Kermes,DZA,"1,108","34,908",17649,"1,81843916006387",2120,0,0,0,0,0,12898,15514,No
8620,Tse Agberagba,NGA,"8,666","7,08",50468,"6,79367200091014",842,0,0,0,15700,25500,34900,47800,No
338,Ain Khadra,DZA,"4,98","35,546",18069,"7,47608584460296",1341,0,0,0,0,0,0,11513,No
8621,Tsembehou,COM,"44,458","-12,214",26192,"1,38563929444244",53,0,2573,3671,5600,7829,11679,9675,No
339,Ain Lechiakh,DZA,"2,412","36,153",11856,"1,49577957337261",1009,0,0,0,0,0,0,11055,No
8622,Tsernaoua,NER,"5,344","13,895",13513,"2,43951878242022",705,0,0,0,0,0,0,0,No
340,Ain Maabed,DZA,"3,128","34,805",17475,"2,10728427527563",921,0,0,0,0,0,11410,14048,No
8639,Tshisumba,COD,"23,442","-6,386",11700,"2,16069348835203",380,0,0,0,0,0,0,0,No
341,Ain Makhlouf,DZA,"7,249","36,243",11172,"1,78193711260837",420,0,0,0,0,0,0,10502,No
8640,Tshivhase,ZAF,"30,391","-23,04",65479,"48,223019231353",236,0,0,0,0,0,30196,63824,No
342,Ain Merane,DZA,"0,973","36,162",18606,"2,43454507292509",223,0,0,0,0,0,12204,15686,No
8641,Tshivhase,ZAF,"30,494","-22,888",58237,"40,7222386489829",202,0,0,0,0,0,27729,50882,No
327,Ain El Hammam,DZA,"4,341","36,608",60849,"30,8975273524754",395,0,0,0,0,0,0,23971,No
8642,Tshivhase,ZAF,"30,219","-22,909",51942,"30,1595386237552",540,0,0,0,0,0,20096,50595,No
328,Ain El Ibel,DZA,"3,226","34,357",19032,"2,43477609902634",1786,0,0,0,0,0,12701,15997,No
8643,Tshivhase,ZAF,"30,448","-22,814",15659,"10,8293531934017",470,0,0,0,0,0,0,15174,No
329,Ain El Kebira,DZA,"5,513","36,36",35637,"5,36026100500398",542,0,0,0,0,12682,20876,33207,No
8644,Tshofa,COD,"25,226","-5,249",23900,"4,74553541546861",7799,0,0,0,0,0,0,15900,No
330,Ain El Melh,DZA,"4,155","34,848",39604,"10,3129204544919",544,0,0,0,0,15847,23166,31063,No
331,Ain Errich,DZA,"4,094","34,678",18339,"3,44207640070994",3082,0,0,0,0,0,0,12948,No
8646,Tsikelo,ZAF,"29,783","-30,843",27815,"34,8545770471593",1009,0,0,0,0,0,0,23732,No
332,Ain Fakroun,DZA,"6,871","35,976",61494,"8,90630180674544",505,0,0,0,14532,29095,43084,56430,No
8631,Tshikangu,COD,"21,256","-6,976",10600,"1,42871096207341",748,0,0,0,0,0,0,0,No
333,Ain Fekan,DZA,"-0,006","35,224",11075,"1,32923128813472",274,0,0,0,0,0,0,10385,No
8632,Tshikapa,COD,"20,764","-6,43",248000,"28,244535958755",424,0,11000,30000,75000,105000,150000,220000,No
334,Ain Fekka,DZA,"3,587","35,431",19308,"2,50078251558183",1060,0,0,0,0,0,14618,16231,No
8633,Tshikulika,COD,"23,077","-9,732",21800,"3,33719020408571",4051,0,0,0,0,0,0,14500,No
351,Ain Tadles,DZA,"0,297","35,993",15975,"2,77043599924621",305,0,0,0,0,12458,16401,14320,No
8634,Tshilolo/Tshisenda,COD,"22,807","-6,555",10000,"1,85655099913151",197,0,0,0,0,0,0,0,No
352,Ain Taoujdate,MAR,"-5,209","33,921",28823,"5,35680171935327",648,0,0,0,0,12427,19266,25436,No
8635,Tshimbulu,COD,"22,859","-6,484",38600,"6,41117744760402",695,0,0,16110,12376,12542,15289,18471,No
353,Ain Tarek,DZA,"1,131","35,78",10047,"1,36785532128238",699,0,0,0,0,0,0,10004,No
8636,Tshimpumpu,COD,"21,406","-5,317",24700,"3,51313386364584",359,0,0,0,0,0,0,16449,No
8637,Tshinzoboi,COD,"23,547","-7,249",11000,"1,29083182446376",685,0,0,0,0,0,0,0,No
355,Ain Temouchent,DZA,"-1,139","35,302",80331,"10,4463302797103",153,19269,23503,33024,40575,49575,57639,70854,No
8638,Tshioji,COD,"24,021","-6,754",11000,"1,82161404115606",113,0,0,0,0,0,0,0,No
356,Ain Tolba,DZA,"-1,257","35,254",12162,"1,56393095199054",222,0,0,0,0,0,0,11435,No
357,Ain Touila,DZA,"7,464","35,44",10931,"2,39022796658151",715,0,0,0,0,0,0,10163,No
8592,Tougnifili,GIN,"-14,42","10,396",10424,"1,47047306536746",1354,0,0,0,0,0,0,0,No
358,Ain Touta,DZA,"5,898","35,377",61452,"10,3508977065107",1096,0,0,0,17626,32790,47142,59598,No
8593,Toui-Centre,BEN,"2,593","8,682",11602,"1,0150179055796",820,0,0,0,0,0,0,0,No
343,Ain M'Lila,DZA,"6,565","36,04",75103,"13,0253095177494",125,0,11820,14781,22485,37580,52924,65298,No
8594,Touih,CIV,"-6,535","5,258",16400,"2,34453351348329",558,0,0,0,0,0,22024,16870,No
344,Ain Nouissy,DZA,"0,049","35,802",11565,"1,62439746521816",252,0,0,0,0,0,0,10155,No
8595,Toullou 1,NER,"5,201","14,17",10097,"1,8402313693099",2912,0,0,0,0,0,0,0,No
345,Ain Oghrab,DZA,"4,092","34,991",10701,"2,065980920891",724,0,0,0,0,0,0,0,No
8596,Touloum camp,TCD,"22,269","15,002",30700,"2,95075563926852",734,0,0,0,0,0,0,24500,No
346,Ain Oulmene,DZA,"5,299","35,902",61126,"14,2027688067091",130,0,0,0,11470,25643,41172,53214,No
8597,Toumodi,CIV,"-5,017","6,556",44385,"8,63480698899009",1583,0,0,0,16166,23870,33107,42120,No
347,Ain Oussera,DZA,"2,897","35,449",133508,"15,6477398569331",2143,0,0,0,22151,52638,86756,119931,No
8598,Toumour,NER,"13,126","13,669",10861,"0,477117850948359",2622,0,0,0,0,0,0,0,No
348,Ain Sefra,DZA,"-0,588","32,757",58252,"12,0781769358709",13389,0,0,10295,16804,26264,35623,47152,No
8583,Toto,NGA,"7,08","8,385",28461,"3,7152888050963",650,0,0,0,0,10800,13200,16200,No
349,Ain Sidi Ali,DZA,"1,541","34,159",12085,"1,00660481162553",4950,0,0,0,0,0,0,0,No
8584,Toto-Owu,NGA,"3,177","6,56",17622,"9,75058681381035",360,0,0,0,0,0,0,0,No
350,Ain Smara,DZA,"6,5","36,265",40059,"3,55227545223904",232,0,0,0,0,12729,22017,32227,No
8585,Touba,CIV,"-7,68","8,287",22980,"6,540919531376",6015,0,0,0,0,16719,22534,24227,No
8586,Touba,MLI,"-7,382","13,462",17554,"4,4832775237242",1757,0,0,0,0,0,12703,14963,No
560,al-Burayqat al-Jadida,LBY,"19,727","30,483",17614,"2,50842597732415",26260,0,0,0,0,0,17861,17614,No
8587,Touba Mosquee,SEN,"-15,896","14,853",872732,"165,830619458829",2929,0,0,0,50623,161245,331428,684776,No
561,al-Burg,EGY,"31,076","31,561",136210,"11,8020374843953",88,0,0,14456,19937,36576,48578,76883,No
8588,Touboro,CMR,"15,354","7,772",24985,"8,00862012106545",5066,0,0,0,0,12574,16245,21547,No
562,al-Bustan,EGY,"30,47","30,769",16828,"0,925921551139364",170,0,0,0,0,13611,18586,14819,No
563,al-Daba,EGY,"28,446","31,023",20735,"11,5408898938393",18009,0,0,0,0,10993,19339,18063,No
8590,Tougan,BFA,"-3,066","13,07",20927,"8,00762628570203",3252,0,0,0,11489,13616,15845,18551,No
8607,Tozeur,TUN,"8,123","33,92",38010,"9,53357534255956",3960,12263,12764,15216,19391,25957,31055,35394,No
565,al-Dabbah,SDN,"30,917","18,077",12750,"15,2911130630741",5002,0,0,0,0,0,0,11624,No
8608,Tozoungo,BEN,"2,464","7,014",11140,"2,45439942553264",466,0,0,0,0,0,0,0,No
566,al-Dahriyya,EGY,"30,767","30,854",59158,"5,30702923005055",33,0,0,0,0,12895,14007,46168,No
8609,Transborder Agglomeration,SDN,"32,106","11,948",12200,"2,42592488662515",6348,0,0,0,0,0,0,0,No
551,al-Birba,EGY,"30,739","27,945",12514,"0,438554139820777",15,0,0,0,0,0,0,10925,No
8610,Treguine camp,TCD,"21,699","13,472",22700,"0,895107563337299",2069,0,0,0,0,0,0,17820,No
553,al-Birgaya,EGY,"30,734","28,16",29241,"1,0655555286796",14,0,0,0,12483,16223,20324,25529,No
8612,Triolet,MUS,"57,548","-20,058",33054,"9,39674053177778",45,6706,9580,12587,16104,18656,28150,32039,No
554,al-Birimbil,EGY,"31,246","29,305",45435,"4,65028967131714",402,0,0,11078,14210,20297,26472,38901,No
8613,Trougoumbe,MLI,"-9,229","15,264",15315,"1,78426219021063",9891,0,0,0,0,0,10455,13057,No
555,al-Birsha,EGY,"30,906","27,745",52182,"5,00016162941902",560,0,0,10745,13706,17719,22570,45558,No
8614,Tsafe,NGA,"6,921","11,96",30960,"3,85403951353245",743,0,10957,11000,12000,11900,16900,24000,No
8599,Toumseltit,DZA,"5,887","36,532",12941,"6,08526641391792",218,0,0,0,0,0,0,11088,No
557,al-Bsaber,SDN,"32,99","16,52",15876,"3,84600537978971",2515,0,0,0,0,0,10686,13914,No
558,al-Bughdadi,EGY,"32,642","25,643",30254,"3,45550447282021",196,0,0,0,12296,16106,20553,26512,No
8601,Tounfafi,NER,"5,979","14,048",10892,"1,26327255191933",1634,0,0,0,0,0,0,0,No
575,al-Danabiq,EGY,"31,447","31,052",10890,"1,71795568633332",27,0,0,0,0,0,0,0,No
8602,Tourou,CMR,"13,72","10,923",18110,"8,62916100095284",209,0,0,0,0,0,0,16586,No
8603,Touroua,CMR,"12,974","9,078",11897,"2,40400258129563",720,0,0,0,0,0,0,10261,No
577,al-Dawahriyya,EGY,"31,931","30,915",41680,"1,09353829145509",66,0,0,10446,14173,19272,26140,36175,No
8604,Toviklin,BEN,"1,834","6,895",10691,"1,96061748713004",51,0,0,0,0,0,0,0,No
578,al-Dawiyya,EGY,"31,052","29,044",20568,"1,79890191544798",51,0,0,0,0,0,0,0,No
8606,Toya,MLI,"-10,721","15,13",15507,"3,39139761975226",3707,0,0,0,0,0,0,13220,No
580,al-Dilingat,EGY,"30,589","30,862",228997,"31,5415436440461",47,11434,14411,17978,22389,30215,37353,46412,No
8559,Tombia,NGA,"6,268","4,997",10038,"1,22971500202956",197,0,0,0,0,0,0,10000,No
581,al-Dindir,SDN,"34,091","13,332",31326,"7,86032675700619",1749,0,0,0,0,17010,22769,27773,No
8560,Tomboco,AGO,"13,332","-6,808",20867,"3,60055427889142",9720,0,0,0,0,0,0,10777,No
582,al-Dir,EGY,"32,585","25,332",41624,"3,27281533566477",122,10625,11230,13304,16890,23683,29532,36476,No
8561,Tombouctou,MLI,-3,"16,77",67032,"11,0582217369553",133130,0,0,11149,23083,31338,33672,57116,No
567,al-Dahriyya,EGY,"31,613","31,228",29380,"1,29920966784496",20,0,0,0,0,16661,21016,25833,No
8562,Tombua,AGO,"11,842","-15,804",47737,"3,79377757713366",29763,0,0,0,12169,17983,26574,20947,No
568,al-Dahriyya,EGY,"31,724","30,543",28636,"3,76106108447594",38,0,0,0,0,0,0,0,No
8563,Tombua,MOZ,"36,861","-15,964",12724,"2,36314226962358",4964,0,0,0,0,0,0,11665,No
569,al-Dahtamun,EGY,"31,708","30,683",11325,"0,639020300310471",10,0,0,0,0,0,0,0,No
8564,Tondon,GIN,"-13,353","10,372",11465,"1,03948483094406",2618,0,0,0,0,0,0,10417,No
570,al-Dalanj,SDN,"29,645","12,047",68982,"19,6234070955502",3187,0,0,16450,24817,40265,53781,69300,No
8565,Tonga,CMR,"10,698","4,973",11217,"3,79059844493854",2193,0,0,0,0,0,10419,11010,No
8566,Tongaat Central,ZAF,"31,12","-29,566",43944,"6,19081351025065",419,0,0,12772,24640,34997,33081,42924,No
572,al-Damazin,SDN,"34,35","11,806",158498,"26,9300061074593",283,0,0,10789,22630,55897,98059,145044,No
8551,Tokan,BEN,"1,932","6,468",16204,"3,12032082929906",98,0,0,0,0,0,0,11313,No
573,al-Damir,SDN,"33,978","17,595",85748,"15,8611041464193",7082,0,0,12791,23867,42964,60967,78346,No
8552,Tokar,SDN,"37,737","18,431",39794,"6,13834865329157",12761,0,14422,13454,14084,13322,21542,34949,No
574,al-Damir I,SDN,"33,932","17,548",10250,"2,48799333975308",1736,0,0,0,0,0,0,0,No
8553,Tolga,DZA,"5,436","34,721",109191,"21,6090993486849",1433,0,0,0,15151,28546,41162,73419,No
527,al-Baramun,EGY,"31,444","31,12",19251,"1,1352345585309",19,0,0,0,0,11149,13588,16927,No
8554,Toli Beyem,ETH,"37,139","7,622",13254,"2,12577756101783",507,0,0,0,0,0,0,11890,No
528,al-Baranqa,EGY,"31,024","28,985",60298,"3,55345214373279",140,0,0,0,0,0,0,11261,No
8555,Toliary,MDG,"43,683","-23,345",198162,"18,2269796160839",16977,18500,28800,36238,53543,73499,99493,173239,No
8556,Tolo,COD,"18,581","-2,969",19900,"3,04205927416371",5063,0,0,0,0,0,0,13200,No
530,al-Barnugi,EGY,"30,382","30,936",20936,"0,512448107144701",27,0,0,0,0,10783,14382,18437,No
8557,Toma,BFA,"-2,897","12,764",15856,"5,2721786695111",2249,0,0,0,0,0,10105,13722,No
531,al-Barraniyya,EGY,"31,033","30,227",47001,"5,42915220463532",153,0,0,0,10435,13181,16025,41109,No
8558,Tombel,CMR,"9,662","4,754",17142,"3,08135346341145",1226,0,10000,0,0,10946,13827,16370,No
532,al-Barun/Hillat al-Mak/Shaykh Idr,SDN,"33,488","11,728",15678,"6,00434059576356",1783,0,0,0,0,0,10667,13789,No
533,al-Basaliyya Bahri,EGY,"32,736","25,122",38623,"9,08100121089126",653,0,10751,12958,15759,18156,18185,34633,No
8576,Tori,MLI,"-3,708","13,618",11358,"0,737967399174904",5006,0,0,0,0,0,0,0,No
534,al-Basaliyya Qibli,EGY,"32,793","25,104",18130,"1,92942359089788",43,0,0,0,0,0,0,10294,No
8577,Torit,SSD,"32,577","4,407",48800,"14,2517232742047",10129,0,0,10929,15088,19001,26105,38043,No
8578,Toro,NGA,"9,07","10,059",22400,"2,79336596481975",168,0,0,0,0,0,11000,15800,No
520,al-Bana & Izabha,EGY,"31,024","31,34",28161,"0,408818916470544",147,0,0,0,0,10659,15372,24935,No
8579,Toro,NER,"5,394","15,004",10052,"1,85385603920873",4922,0,0,0,0,0,0,0,No
521,al-Banawan,EGY,"31,075","31,08",16652,"0,876354512755834",24,0,0,0,0,0,12116,14953,No
8580,Torodi,NER,"1,801","13,119",13421,"3,24731485351778",8818,0,0,0,0,0,0,10397,No
522,al-Bandara,EGY,"31,125","30,821",11603,"0,732667467082279",10,0,0,0,0,0,0,10420,No
523,al-Baqliyya,EGY,"31,42","30,96",10178,"0,858299469994144",21,0,0,0,0,0,0,0,No
8582,Tortiya,CIV,"-5,689","8,771",16441,"2,88753969028736",2072,0,0,0,0,20959,23479,17865,No
8568,Tongo,NGA,"11,361","10,707",11631,"1,37116291225147",1017,0,0,0,0,0,0,11600,No
526,al-Barahma,EGY,"32,814","25,994",160103,"10,2087907897131",20,0,11835,14442,17815,22176,27492,42309,No
8569,Tonj,SSD,"28,672","7,272",39100,"12,3476015379051",8766,0,0,0,0,11433,19604,32838,No
543,al-Bayda & Kafr Muhammad Shahin,EGY,"31,574","30,957",34714,"3,35260719158266",17,0,0,0,0,0,0,21900,No
8570,Tonka,MLI,"-3,749","16,14",14754,"3,16266855810346",1884,0,0,0,0,0,0,12571,No
8571,Tonota,BWA,"27,457","-21,424",26340,"30,0873651418611",4739,0,0,0,0,10501,15046,23351,No
8572,Tor Donga,NGA,"9,638","7,226",31010,"4,41080396412023",1097,0,0,0,0,11800,15000,19100,No
546,al-Bayyaddiyya,EGY,"32,637","25,666",19344,"1,39687451273746",20,0,0,0,0,11163,13514,16951,No
8573,Tora,ETH,"38,429","7,87",21487,"2,89666086786564",490,0,0,0,0,0,0,11682,No
8574,Torgbonbu,SLE,"-11,056","8,221",18800,"2,6754076183334",1792,0,0,0,0,0,0,18014,No
548,Alberta,COD,"22,365","2,216",29300,"4,77645151676705",2110,0,0,0,0,0,0,19500,No
8527,Tissemsilt,DZA,"1,807","35,601",95416,"11,5841168578868",486,0,0,13206,19273,31991,57102,85377,No
549,al-Bihu,EGY,"30,734","28,264",22114,"0,879792194668896",20,0,0,0,0,11396,14971,19307,No
550,al-Bilina,EGY,"31,936","26,197",701286,"65,760674091105",545,17257,20955,23436,28496,35549,42277,156806,No
8529,Titao,BFA,"-2,074","13,77",24292,"3,66376275775999",1958,0,0,0,0,0,15624,21108,No
8530,Titule,COD,"25,536","3,285",19100,"3,17247238608851",11092,0,0,0,0,0,0,0,No
536,al-Basqalun,EGY,"30,739","28,704",16067,"1,01801085848223",23,0,0,0,0,0,10711,14027,No
8531,Tivaouane,SEN,"-16,817","14,941",75232,"13,5864293734622",470,0,0,11588,19990,28458,35815,57353,No
537,Albasu,NGA,"9,141","11,674",10250,"1,36045757287271",250,0,0,0,0,0,0,10300,No
8532,Tizi,DZA,"0,07","35,312",11006,"1,20444204534025",141,0,0,0,0,0,0,10040,No
8533,Tizi Ghennif,DZA,"3,766","36,632",43625,"19,912112807975",144,0,0,0,0,0,18662,20997,No
539,al-Batanun & Hisatha,EGY,"30,982","30,615",77041,"5,47273174186566",86,19238,20253,22397,27620,35481,41265,67384,No
540,al-Bawgah,SDN,"33,887","18,264",18684,"7,08459167912911",11993,0,0,0,11308,14444,15444,17071,No
8519,Tintane,MRT,"-10,153","16,382",14117,"14,8098594836526",12235,0,0,0,0,0,0,11198,No
541,al-Bawiti,EGY,"28,874","28,346",21614,"5,64339575902279",68111,0,0,0,0,10892,13913,18505,No
8520,Tipaza,DZA,"2,444","36,589",26726,"9,24523177242247",125,0,0,0,0,0,12185,16807,No
542,al-Bayda',LBY,"21,761","32,767",97220,"26,5637850932913",7921,0,10444,30797,53985,73899,94167,97220,No
495,al-Ayaysha,EGY,"32,789","25,82",14483,"0,311814329165657",52,0,0,0,0,0,10225,12902,No
8522,Tirfa,EGY,"30,613","28,416",49064,"4,09410941414053",2598,0,0,0,0,11967,15961,34278,No
496,Alayere,NGA,"5,368","7,261",14310,"3,16269913698612",340,0,0,0,0,0,11000,14300,No
497,al-Ayyat,EGY,"31,267","29,644",157222,"11,1799126074958",564,0,0,10426,14712,21942,30151,47383,No
498,al-Azazi,SDN,"32,755","14,472",12884,"1,93286211413846",1196,0,0,0,0,0,0,11583,No
8525,Tis Abay,ETH,"37,582","11,483",27200,"1,14407756987693",838,0,0,0,0,0,0,20551,No
8526,Tissa,MAR,"-4,663","34,291",11328,"1,45555552420528",1393,0,0,0,0,0,0,10471,No
500,al-Aziziyya,EGY,"31,29","30,49",37838,"2,01138582809709",28,10433,11454,13690,16978,21171,25702,32840,No
8543,To,BFA,"-2,216","11,45",12603,"3,40508829523866",3203,0,0,0,0,0,0,10918,No
501,al-Aziziyya,EGY,"31,05","29,431",33501,"2,49635390862687",46,0,0,0,0,0,10970,14699,No
8544,Toamasina,MDG,"49,392","-18,132",321184,"34,1451914162595",4428,28700,48600,60919,90847,125156,175399,280786,No
8545,Toba,ETH,"36,495",8,12446,"2,62007442388777",309,0,0,0,0,0,0,0,No
487,al-Attiyat,EGY,"32,501","26,162",54249,"2,94288864780074",21,0,0,0,10008,12484,16076,32303,No
8546,Tobly-Bangolo,CIV,"-7,188","6,741",10844,"0,598942920219985",181,0,0,0,0,0,0,0,No
488,al-Atwa al-Qibliyya,EGY,"30,914","31,006",35659,"2,5983176285706",22,0,0,0,0,0,0,32020,No
8547,Tofa,NGA,"8,274","12,054",13403,"1,68495855519957",348,0,0,0,0,0,0,11700,No
489,al-Awamir & Bani Birza,EGY,"32,07","26,182",11949,"0,995311429797519",52,0,0,0,0,0,0,10645,No
8548,Togo Chale,ETH,"43,329","9,595",18300,"2,32663734026437",941,0,0,0,0,0,11083,15780,No
490,al-Awamir Bahri,EGY,"31,853","26,307",15228,"1,71222217209675",91,0,0,0,0,0,0,10790,No
8549,Togoville,TGO,"1,474","6,24",10436,"2,02483697379466",236,0,0,0,0,0,0,0,No
491,al-Awasiga,EGY,"31,59","30,627",27802,"1,32327305391441",27,0,0,0,0,0,10297,12784,No
8550,Tohoun,TGO,"1,615","7,019",10819,"2,81965429813376",263,0,0,0,0,0,0,0,No
492,al-Awaysa,EGY,"30,733","28,289",10429,"0,632540586263457",17,0,0,0,0,0,0,0,No
8535,Tizi Ouzou,DZA,"4,038","36,685",218086,"63,4623794846723",178,0,25393,30137,43536,63329,79485,184097,No
493,al-Awsat Qamula,EGY,"32,728","25,81",28632,"0,293649850035493",33,0,0,10310,12554,16612,20743,25507,No
511,al-Bahri Qamula,EGY,"32,744","25,844",16654,"0,613928500338055",11,0,0,0,0,11276,12898,14836,No
8538,Tiznit,MAR,"-9,737","29,694",76573,"10,2957836617802",3696,0,0,10894,19867,34412,48852,64913,No
512,al-Bahsamun,EGY,"30,865","29,067",13637,"0,048307207675593",53,0,0,0,0,0,0,11674,No
8539,Tjakastad,ZAF,"30,819","-25,996",13087,"6,76476135581396",1452,0,0,0,0,0,13291,13155,No
513,al-Bairat,EGY,"32,634","25,703",20337,"0,424545831614275",48,0,0,0,0,11815,14502,17822,No
8540,Tlakgameng,ZAF,"24,338","-26,477",12460,"14,1694885985493",4494,0,0,0,0,0,11531,12142,No
8541,Tlemcen,DZA,"-1,324","34,906",273527,"49,5930602022465",339,51123,71040,78769,93285,134219,160396,249705,No
8542,Tlokweng,BWA,"25,991","-24,551",40740,"11,9748455202233",1019,0,0,0,0,11651,19944,34222,No
516,al-Balamun,EGY,"31,435","30,82",12006,"0,80337813358649",22,0,0,0,0,0,10185,10557,No
517,al-Balashun,EGY,"31,44","30,421",31268,"1,9048743112398",12,0,0,0,11021,12458,12618,15831,No
8752,Umm Qummus,EGY,"30,797","27,717",17750,"0,83741142615286",10,0,0,0,0,0,11844,15497,No
8753,Umm Sabir,EGY,"30,79","30,521",15599,"1,41202879426411",180,0,0,0,0,0,0,0,No
503,al-Azzazi,EGY,"31,942","30,759",26763,"0,599517253082251",69,0,0,0,0,11578,17649,23228,No
8754,Umm Shagara,SDN,"35,471","14,098",13814,"3,93235903157095",569,0,0,0,0,0,0,0,No
504,al-Badari,EGY,"31,46","26,973",210634,"20,1618940083489",2076,20439,23809,27097,30306,35131,38360,117808,No
8755,Umm Shawaka,SDN,"33,754","13,308",24875,"2,05009186085165",748,0,0,0,0,12441,16162,22054,No
8756,Umm Shijara,SDN,"35,441","13,994",17018,"2,78963931963268",1080,0,0,0,0,0,11345,15352,No
506,al-Badriman,EGY,"30,736","27,7",14167,"1,4474818138413",11,0,0,0,0,0,0,12369,No
8757,Umm Sinn al-Kubra,EGY,"31,004","31,222",23018,"1,37871899650018",31,0,0,0,0,0,14491,20381,No
507,al-Bagalat,EGY,"31,626","31,166",22815,"1,18828261125319",34,0,0,0,11313,14548,16892,20061,No
8758,Umm Sumayma,SDN,"29,618","13,123",10152,"4,2155109898369",2976,0,0,0,0,0,0,0,No
8743,Umm al-Ruda,EGY,"31,623","31,411",10492,"0,796595893785979",67,0,0,0,0,0,0,0,No
509,al-Bahiy,EGY,"30,563","30,936",38074,"3,4123539053811",37,0,0,0,0,0,11997,14570,No
8744,Umm Azzam,EGY,"31,952","30,549",65652,"12,8424285786664",277,0,0,11551,15907,22198,23675,22131,No
510,al-Bahnasa al-Gharbiyya & Kafr al-Mansura,EGY,"30,666","28,534",39539,"3,109008725914",70,0,0,0,0,11305,14033,34519,No
8745,Umm Boim,SDN,"25,552","11,541",19710,"6,54176931746417",1487,0,0,0,0,0,13776,17492,No
463,al-'Amamara,LBY,"14,104","32,537",10594,"2,17827262403406",1354,0,0,0,0,0,10441,10594,No
8746,Umm Dafog,SDN,"23,306","10,479",10200,"1,99243075885089",38914,0,0,0,0,0,0,0,No
8747,Umm Dawm,SDN,"32,63","15,54",11025,"2,44485111521536",139,0,0,0,0,0,0,0,No
465,Alamata,ETH,"39,562","12,419",54262,"5,72871542698439",1553,0,0,0,10684,20289,29208,38662,No
8748,Umm Dawwanban,SDN,"32,83","15,442",56925,"12,6031660821899",58,0,0,0,0,0,10844,32754,No
467,al-Amriyya,EGY,"31,096","30,992",39256,"4,39803468694547",18,0,0,0,0,10057,12451,35250,No
8750,Umm Kedadda,SDN,"26,693","13,595",12008,"6,84261219503304",7578,0,0,0,0,0,0,11722,No
468,al-Anbutin,EGY,"31,109","30,787",29102,"2,83031614294392",23,0,0,0,0,0,10246,25266,No
8767,Umuawulu,NGA,"7,098","6,153",10329,"3,11161617322973",160,0,0,0,0,0,0,0,No
469,al-Ansar,EGY,"30,779","27,371",50551,"4,81885614927744",6802,0,0,0,0,0,0,26326,No
8768,Umule,NGA,"7,486","5,595",18912,"5,88681694075441",313,0,0,0,0,0,0,0,No
470,al-Aqula,EGY,"30,913","31,26",10463,"0,931704208088483",125,0,0,0,0,0,0,0,No
8769,Umuleri,NGA,"6,899","6,301",10584,"2,5138706423842",154,0,0,0,0,0,0,10400,No
455,al-Ahraz,EGY,"31,314","30,336",22555,"1,31313747365991",15,0,0,0,0,12051,14694,19648,No
8770,Umunede,NGA,"6,315","6,262",60492,"9,02326741494258",73,0,0,12000,18000,26300,34200,44400,No
8771,Umunelu,NGA,"6,866","5,2",15170,"4,07918224107305",133,0,0,0,0,0,0,0,No
457,Alakamisy Fenoarivo,MDG,"47,422","-18,941",11314,"2,01126260994023",28,0,0,0,0,0,0,9891,No
459,Alakuka,NGA,"4,164","6,74",10290,"1,46620470937585",900,0,0,0,0,0,0,10300,No
8774,Umuosu,NGA,"7,482","5,4",10603,"4,58665317755388",69,0,0,0,0,0,0,0,No
8759,Umomi,NGA,"7,02","7,343",13020,"1,85206063259613",437,0,0,0,0,0,0,0,No
461,al-Alaqima,EGY,"31,647","30,618",30767,"2,22061768479709",26,0,0,0,0,0,0,26703,No
8760,Umtata Central,ZAF,"28,71","-31,661",140556,"82,4131899352948",5126,0,12287,24838,28000,32000,36165,125862,No
462,al-Aliqat,EGY,"32,84","25,931",21810,"0,25763875730967",27,0,0,0,0,12600,15873,19430,No
8761,Umu Obom,NGA,"7,145","5,849",11100,"4,46362305979676",348,0,0,0,0,0,0,0,No
479,al-Ashmunin,EGY,"30,796","27,78",34072,"1,20443435191467",17,0,0,0,0,0,10760,13663,No
8762,Umuabi,NGA,"7,371","6,273",52888,"18,8102430488772",169,0,0,10200,17200,29100,38500,51000,No
8763,Umuagu,NGA,"6,95","5,331",18984,"8,99596316271782",262,0,0,0,0,0,0,0,No
481,al-Ashraf al-Qibliyya,EGY,"32,763","26,11",11385,"0,939084793853494",24,0,0,0,0,0,0,10142,No
8764,Umuahia,NGA,"7,511","5,521",392624,"95,9745866263107",222,0,38000,58000,83000,120000,210000,320000,No
8766,Umuakpu,NGA,"6,872","5,262",13127,"3,59542926691646",90,0,0,0,0,0,0,11400,No
