"id";"reg";"mil";"sex";"age";"mat";"ins";"csp";"nbp";"pvr";"rev"
15262;"SE";"urbain";"femme";69;"marie";"primaire";"inactif";2;FALSE;7772
15263;"SE";"urbain";"homme";57;"marie";"primaire";"indépendant";4;FALSE;4704
15264;"SE";"urbain";"homme";45;"marie";"primaire";"employé";4;FALSE;2979
15265;"SE";"urbain";"homme";62;"marie";"primaire";"inactif";2;FALSE;4961
15266;"SE";"urbain";"femme";56;"veuf";"primaire";"inactif";1;FALSE;6868
15267;"SE";"urbain";"homme";35;"marie";"secondaire";"employé";4;FALSE;4404
15268;"SE";"urbain";"homme";69;"marie";"primaire";"cadre";4;FALSE;3259
15269;"SE";"urbain";"homme";60;"marie";"secondaire";"ouvrier";3;FALSE;4753
15270;"SE";"urbain";"homme";57;"marie";"primaire";"chomeur";4;FALSE;3733
15271;"SE";"urbain";"homme";55;"marie";"secondaire";"ouvrier";4;FALSE;7576
15272;"SE";"urbain";"homme";60;"marie";"primaire";"retraité";3;FALSE;4144
15273;"SE";"urbain";"homme";68;"veuf";"aucun";"ouvrier";2;FALSE;5994
15274;"SE";"urbain";"homme";39;"marie";"primaire";"cadre";2;FALSE;6339
15275;"SE";"urbain";"homme";48;"marie";"primaire";"ouvrier";4;TRUE;1275
15276;"SE";"urbain";"femme";53;"divorce";"primaire";"indépendant";2;FALSE;6469
15277;"SE";"urbain";"homme";35;"marie";"secondaire";"cadre";5;FALSE;8048
15278;"SE";"urbain";"homme";33;"marie";"secondaire";"employé";3;FALSE;7260
15279;"SE";"urbain";"femme";74;"veuf";"aucun";"inactif";2;FALSE;6137
15280;"SE";"urbain";"homme";62;"marie";"primaire";"cadre";14;TRUE;1312
15281;"SE";"urbain";"homme";67;"marie";"secondaire";"retraité";5;FALSE;10167
15282;"SE";"urbain";"homme";75;"marie";"primaire";"retraité";2;FALSE;7133
15283;"SE";"urbain";"femme";71;"veuf";"aucun";"inactif";1;FALSE;8758
15284;"SE";"urbain";"homme";51;"marie";"secondaire";"cadre";6;FALSE;4841
15285;"SE";"urbain";"homme";43;"marie";"secondaire";"employé";5;TRUE;2584
15286;"SE";"urbain";"homme";46;"marie";"supérieur";"chomeur";3;FALSE;6386
15287;"SE";"urbain";"femme";56;"veuf";"primaire";"inactif";2;FALSE;8314
15288;"SE";"urbain";"femme";62;"veuf";"primaire";"inactif";3;TRUE;2580
15289;"SE";"urbain";"femme";28;"veuf";"secondaire";"inactif";3;FALSE;3229
15290;"SE";"urbain";"homme";55;"marie";"primaire";"ouvrier";5;TRUE;2150
15291;"SE";"urbain";"homme";62;"marie";"primaire";"employé";2;FALSE;12817
15292;"SE";"urbain";"homme";35;"marie";"primaire";"ouvrier";2;FALSE;7717
15293;"SE";"urbain";"homme";59;"marie";"primaire";"indépendant";3;FALSE;5230
15294;"SE";"urbain";"femme";66;"veuf";"aucun";"inactif";4;FALSE;4914
15295;"SE";"urbain";"femme";85;"veuf";"aucun";"inactif";2;FALSE;5180
15296;"SE";"urbain";"homme";56;"marie";"primaire";"cadre";6;FALSE;3382
15297;"SE";"urbain";"homme";64;"marie";"primaire";"ouvrier";4;FALSE;3644
15298;"SE";"urbain";"homme";67;"marie";"primaire";"ouvrier";2;FALSE;7832
15299;"SE";"urbain";"homme";58;"marie";"secondaire";"cadre";3;FALSE;6688
15300;"SE";"urbain";"homme";64;"marie";"primaire";"retraité";2;FALSE;8706
15301;"SE";"urbain";"homme";64;"marie";"primaire";"retraité";2;FALSE;9183
15302;"SE";"urbain";"femme";38;"marie";"supérieur";"inactif";5;FALSE;4564
15303;"SE";"urbain";"homme";57;"marie";"supérieur";"cadre";2;FALSE;11808
15304;"SE";"urbain";"homme";90;"marie";"primaire";"retraité";2;FALSE;4815
15305;"SE";"urbain";"homme";53;"marie";"primaire";"ouvrier";2;FALSE;2985
15306;"SE";"urbain";"homme";42;"marie";"primaire";"agriculteur";2;FALSE;5630
15307;"SE";"urbain";"homme";71;"marie";"secondaire";"retraité";2;FALSE;7579
15308;"SE";"urbain";"homme";43;"marie";"secondaire";"indépendant";4;FALSE;5085
15309;"SE";"urbain";"homme";59;"marie";"primaire";"ouvrier";4;FALSE;3441
15310;"SE";"urbain";"femme";40;"celibataire";"supérieur";"cadre";1;FALSE;8786
15311;"SE";"urbain";"femme";31;"marie";"secondaire";"indépendant";1;FALSE;17188
15312;"SE";"urbain";"homme";41;"marie";"supérieur";"cadre";3;FALSE;9690
15313;"SE";"urbain";"homme";89;"marie";"aucun";"inactif";2;FALSE;8229
15314;"SE";"urbain";"homme";48;"marie";"primaire";"ouvrier";5;FALSE;4755
15315;"SE";"urbain";"homme";47;"marie";"secondaire";"ouvrier";5;FALSE;4764
15316;"SE";"urbain";"femme";77;"veuf";"aucun";"inactif";1;FALSE;12060
15317;"SE";"urbain";"homme";86;"marie";"primaire";"retraité";2;FALSE;13238
15318;"SE";"urbain";"homme";83;"marie";"primaire";"retraité";2;FALSE;8535
15320;"SE";"urbain";"homme";85;"marie";"aucun";"retraité";2;FALSE;11074
15321;"SE";"urbain";"homme";54;"marie";"primaire";"indépendant";3;FALSE;8180
15322;"SE";"urbain";"femme";88;"veuf";"aucun";"inactif";1;FALSE;18750
15323;"SE";"urbain";"homme";56;"marie";"primaire";"employé";4;FALSE;9772
15324;"SE";"urbain";"homme";36;"marie";"primaire";"indépendant";4;FALSE;5012
15325;"SE";"urbain";"homme";41;"marie";"secondaire";"employé";3;FALSE;6245
15326;"SE";"urbain";"homme";50;"marie";"secondaire";"ouvrier";2;FALSE;6728
15327;"SE";"urbain";"homme";56;"marie";"primaire";"ouvrier";3;FALSE;5562
15328;"SE";"urbain";"homme";39;"marie";"primaire";"agriculteur";5;FALSE;4134
15329;"SE";"urbain";"homme";59;"marie";"supérieur";"indépendant";4;FALSE;5055
15330;"SE";"urbain";"homme";47;"marie";"supérieur";"cadre";6;FALSE;5033
15331;"SE";"urbain";"homme";48;"marie";"primaire";"cadre";5;FALSE;4473
15332;"SE";"urbain";"femme";61;"veuf";"aucun";"inactif";1;FALSE;8148
15333;"SE";"urbain";"homme";57;"marie";"primaire";"retraité";2;FALSE;8018
15334;"SE";"urbain";"homme";58;"marie";"primaire";"indépendant";2;FALSE;8360
15335;"SE";"urbain";"homme";45;"marie";"primaire";"ouvrier";3;FALSE;5829
15336;"SE";"urbain";"femme";77;"veuf";"aucun";"inactif";2;FALSE;4240
15337;"SE";"urbain";"homme";59;"marie";"primaire";"ouvrier";3;FALSE;7988
15338;"SE";"urbain";"femme";53;"veuf";"primaire";"inactif";3;FALSE;3558
15339;"SE";"urbain";"homme";35;"marie";"supérieur";"employé";3;FALSE;8551
15340;"SE";"urbain";"homme";60;"marie";"primaire";"retraité";2;FALSE;4587
15341;"SE";"urbain";"homme";33;"marie";"supérieur";"cadre";3;FALSE;6279
15342;"SE";"urbain";"homme";67;"marie";"secondaire";"retraité";2;FALSE;6114
15343;"SE";"urbain";"homme";38;"marie";"primaire";"ouvrier";2;FALSE;6809
15344;"SE";"urbain";"homme";44;"marie";"primaire";"cadre";5;FALSE;4120
15345;"SE";"urbain";"femme";51;"divorce";"secondaire";"inactif";2;FALSE;7227
15346;"SE";"urbain";"homme";82;"marie";"secondaire";"retraité";3;FALSE;5377
15347;"SE";"urbain";"homme";62;"marie";"secondaire";"retraité";4;FALSE;3982
15348;"SE";"urbain";"homme";43;"marie";"primaire";"ouvrier";7;TRUE;2179
15349;"SE";"urbain";"homme";52;"marie";"primaire";"ouvrier";4;FALSE;4993
15350;"SE";"urbain";"femme";63;"veuf";"primaire";"inactif";2;FALSE;24625
15351;"SE";"urbain";"homme";51;"marie";"primaire";"ouvrier";4;FALSE;3985
15352;"SE";"urbain";"femme";55;"veuf";"aucun";"inactif";2;FALSE;7708
15353;"SE";"urbain";"homme";41;"marie";"primaire";"employé";5;FALSE;4567
15354;"SE";"urbain";"homme";39;"marie";"secondaire";"employé";3;FALSE;4099
15355;"SE";"urbain";"femme";72;"veuf";"aucun";"inactif";3;FALSE;3410
15356;"SE";"urbain";"homme";59;"marie";"primaire";"ouvrier";4;TRUE;2479
15357;"SE";"urbain";"homme";54;"celibataire";"supérieur";"cadre";4;FALSE;4785
15358;"SE";"urbain";"homme";61;"marie";"primaire";"retraité";5;FALSE;3442
15359;"SE";"urbain";"homme";51;"marie";"secondaire";"employé";3;FALSE;7210
15360;"SE";"urbain";"femme";80;"veuf";"aucun";"inactif";3;FALSE;3455
15361;"SE";"urbain";"homme";42;"celibataire";"secondaire";"cadre";4;FALSE;3689
15362;"SE";"urbain";"homme";49;"marie";"secondaire";"indépendant";5;FALSE;4415
15363;"SE";"urbain";"homme";63;"marie";"primaire";"retraité";2;FALSE;5442
15364;"SE";"urbain";"homme";36;"marie";"secondaire";"employé";5;FALSE;2916
15365;"SE";"urbain";"homme";52;"marie";"secondaire";"indépendant";4;FALSE;5902
15366;"SE";"urbain";"homme";46;"celibataire";"secondaire";"ouvrier";2;FALSE;7249
15367;"SE";"urbain";"homme";40;"marie";"secondaire";"indépendant";3;FALSE;7144
15368;"SE";"urbain";"homme";65;"marie";"secondaire";"retraité";3;FALSE;5884
15369;"SE";"urbain";"homme";46;"marie";"secondaire";"ouvrier";5;FALSE;4271
15370;"SE";"urbain";"homme";96;"marie";"secondaire";"ouvrier";4;FALSE;4107
15371;"SE";"urbain";"homme";70;"marie";"primaire";"retraité";2;FALSE;5840
15372;"SE";"urbain";"homme";44;"marie";"supérieur";"cadre";4;FALSE;5180
15373;"SE";"urbain";"homme";89;"marie";"primaire";"retraité";2;FALSE;8541
15374;"SE";"urbain";"homme";36;"marie";"secondaire";"ouvrier";2;FALSE;6689
15375;"SE";"urbain";"homme";65;"marie";"aucun";"chomeur";3;FALSE;8424
15376;"SE";"urbain";"femme";67;"veuf";"aucun";"inactif";1;FALSE;17705
15377;"SE";"urbain";"homme";65;"marie";"secondaire";"retraité";2;FALSE;14723
15378;"SE";"urbain";"homme";61;"marie";"supérieur";"cadre";4;FALSE;7489
15379;"SE";"urbain";"homme";77;"marie";"aucun";"retraité";4;FALSE;4952
15380;"SE";"urbain";"femme";78;"veuf";"aucun";"inactif";1;FALSE;14354
15381;"SE";"urbain";"homme";61;"marie";"primaire";"retraité";5;FALSE;5343
15382;"SE";"urbain";"homme";48;"marie";"secondaire";"indépendant";4;FALSE;3924
15383;"SE";"urbain";"homme";85;"marie";"aucun";"retraité";2;FALSE;4944
15384;"SE";"urbain";"femme";73;"veuf";"primaire";"inactif";1;FALSE;14537
15385;"SE";"urbain";"femme";65;"veuf";"primaire";"inactif";2;FALSE;8874
15386;"SE";"urbain";"homme";59;"marie";"primaire";"cadre";4;FALSE;6529
15387;"SE";"urbain";"femme";76;"veuf";"aucun";"inactif";2;FALSE;15981
15388;"SE";"urbain";"homme";60;"marie";"primaire";"retraité";3;FALSE;5473
15389;"SE";"urbain";"homme";50;"marie";"primaire";"indépendant";6;FALSE;7003
15391;"SE";"urbain";"homme";45;"marie";"primaire";"ouvrier";4;FALSE;4366
15392;"SE";"urbain";"femme";88;"veuf";"aucun";"inactif";1;FALSE;13500
15393;"SE";"urbain";"homme";60;"marie";"aucun";"ouvrier";5;FALSE;3579
15394;"SE";"urbain";"homme";36;"marie";"primaire";"ouvrier";3;FALSE;6620
15395;"SE";"urbain";"homme";58;"marie";"primaire";"indépendant";4;FALSE;4184
15396;"SE";"urbain";"homme";36;"marie";"supérieur";"cadre";2;FALSE;19265
15397;"SE";"urbain";"homme";36;"marie";"supérieur";"cadre";4;FALSE;7799
15398;"SE";"urbain";"femme";70;"veuf";"primaire";"inactif";2;FALSE;8291
15399;"SE";"urbain";"homme";45;"marie";"secondaire";"ouvrier";4;FALSE;5376
15400;"SE";"urbain";"homme";36;"marie";"secondaire";"cadre";4;FALSE;13169
15401;"SE";"urbain";"homme";56;"marie";"primaire";"ouvrier";4;FALSE;4369
15402;"SE";"urbain";"homme";46;"marie";"secondaire";"cadre";4;FALSE;4443
15403;"SE";"urbain";"homme";55;"celibataire";"supérieur";"indépendant";5;FALSE;7439
15404;"SE";"urbain";"homme";47;"marie";"primaire";"ouvrier";4;TRUE;2649
15405;"SE";"urbain";"homme";76;"marie";"secondaire";"retraité";2;FALSE;8658
15406;"SE";"urbain";"homme";70;"marie";"secondaire";"retraité";2;FALSE;10662
15407;"SE";"urbain";"homme";67;"marie";"secondaire";"retraité";3;FALSE;5122
15408;"SE";"urbain";"homme";47;"marie";"primaire";"cadre";5;FALSE;3549
15409;"SE";"urbain";"homme";48;"marie";"primaire";"retraité";3;FALSE;4070
15410;"SE";"urbain";"homme";53;"marie";"secondaire";"employé";4;FALSE;6946
15411;"SE";"urbain";"homme";59;"marie";"primaire";"cadre";4;FALSE;4712
15412;"SE";"urbain";"homme";58;"marie";"secondaire";"cadre";4;FALSE;5560
15413;"SE";"urbain";"homme";55;"marie";"primaire";"ouvrier";3;FALSE;5867
15414;"SE";"urbain";"homme";55;"marie";"primaire";"retraité";3;FALSE;4495
15415;"SE";"urbain";"homme";58;"marie";"supérieur";"cadre";3;FALSE;4195
15416;"SE";"urbain";"homme";33;"celibataire";"secondaire";"employé";3;FALSE;4153
15417;"SE";"urbain";"homme";51;"marie";"primaire";"employé";5;FALSE;4443
15418;"SE";"urbain";"homme";52;"marie";"secondaire";"ouvrier";6;FALSE;3902
15419;"SE";"urbain";"femme";61;"divorce";"secondaire";"inactif";3;FALSE;5029
15420;"SE";"urbain";"homme";68;"marie";"supérieur";"retraité";2;FALSE;8095
15421;"SE";"urbain";"homme";63;"marie";"primaire";"retraité";2;FALSE;3701
15422;"SE";"urbain";"homme";67;"marie";"supérieur";"retraité";2;FALSE;5144
15423;"SE";"urbain";"homme";33;"marie";"secondaire";"employé";3;FALSE;7947
15424;"SE";"urbain";"homme";65;"celibataire";"primaire";"retraité";2;FALSE;4931
15425;"SE";"urbain";"homme";71;"marie";"supérieur";"retraité";2;FALSE;4756
15426;"SE";"urbain";"homme";53;"marie";"secondaire";"indépendant";4;FALSE;4381
15427;"SE";"urbain";"homme";32;"celibataire";"supérieur";"chomeur";3;FALSE;5128
15428;"SE";"urbain";"homme";49;"marie";"supérieur";"employé";4;FALSE;3451
15429;"SE";"urbain";"femme";66;"veuf";"aucun";"inactif";1;FALSE;8520
15430;"SE";"urbain";"homme";42;"marie";"secondaire";"ouvrier";4;FALSE;3060
15431;"SE";"urbain";"homme";64;"marie";"supérieur";"retraité";2;FALSE;7763
15432;"SE";"urbain";"homme";39;"marie";"supérieur";"cadre";5;FALSE;6863
15433;"SE";"urbain";"homme";85;"marie";"supérieur";"retraité";3;FALSE;8200
15434;"SE";"urbain";"homme";80;"marie";"supérieur";"retraité";2;FALSE;9554
15435;"SE";"urbain";"homme";76;"marie";"secondaire";"retraité";5;FALSE;3660
15436;"SE";"urbain";"homme";56;"marie";"secondaire";"retraité";6;FALSE;4620
15437;"SE";"urbain";"femme";54;"veuf";"supérieur";"cadre";4;FALSE;6802
15438;"SE";"urbain";"homme";63;"marie";"supérieur";"cadre";4;FALSE;7263
15439;"SE";"urbain";"homme";71;"marie";"primaire";"retraité";5;FALSE;6174
15440;"SE";"urbain";"homme";42;"marie";"secondaire";"ouvrier";4;FALSE;4500
15441;"SE";"urbain";"femme";34;"marie";"supérieur";"cadre";3;FALSE;15567
15442;"SE";"urbain";"homme";82;"marie";"supérieur";"retraité";2;FALSE;12365
15443;"SE";"urbain";"homme";44;"marie";"secondaire";"chomeur";4;TRUE;2190
15444;"SE";"urbain";"homme";56;"celibataire";"secondaire";"inactif";2;FALSE;11727
15445;"SE";"urbain";"homme";69;"marie";"secondaire";"retraité";2;FALSE;11497
15446;"SE";"urbain";"femme";73;"veuf";"aucun";"inactif";3;FALSE;5275
15447;"SE";"urbain";"homme";84;"marie";"supérieur";"retraité";2;FALSE;16335
15448;"SE";"urbain";"homme";43;"marie";"primaire";"indépendant";5;FALSE;7554
15449;"SE";"urbain";"femme";30;"divorce";"secondaire";"chomeur";2;FALSE;4328
15450;"SE";"urbain";"homme";55;"marie";"primaire";"ouvrier";5;FALSE;3547
15451;"SE";"urbain";"homme";72;"marie";"supérieur";"retraité";3;FALSE;7301
15452;"SE";"urbain";"homme";58;"marie";"primaire";"ouvrier";4;FALSE;6000
15453;"SE";"urbain";"femme";34;"divorce";"aucun";"chomeur";4;TRUE;1913
15454;"SE";"urbain";"femme";74;"veuf";"primaire";"inactif";4;FALSE;5441
15455;"SE";"urbain";"homme";44;"marie";"supérieur";"cadre";4;FALSE;5410
15456;"SE";"urbain";"homme";47;"marie";"secondaire";"employé";6;TRUE;2332
15457;"SE";"urbain";"homme";72;"veuf";"aucun";"inactif";3;FALSE;2788
15458;"SE";"urbain";"homme";69;"celibataire";"aucun";"inactif";4;FALSE;2920
15459;"SE";"urbain";"homme";66;"marie";"aucun";"inactif";7;TRUE;1373
15460;"SE";"urbain";"femme";78;"veuf";"aucun";"inactif";2;FALSE;4463
15461;"SE";"urbain";"homme";36;"marie";"primaire";"agriculteur";4;FALSE;5456
15462;"SE";"urbain";"homme";48;"marie";"secondaire";"ouvrier";6;TRUE;2623
15463;"SE";"urbain";"homme";43;"marie";"primaire";"ouvrier";5;TRUE;1894
15464;"SE";"urbain";"femme";40;"veuf";"aucun";"inactif";7;TRUE;1422
15465;"SE";"urbain";"homme";61;"marie";"aucun";"inactif";9;TRUE;1320
15466;"SE";"urbain";"homme";71;"marie";"aucun";"inactif";6;FALSE;3420
15467;"SE";"urbain";"femme";54;"veuf";"aucun";"inactif";5;TRUE;2460
15468;"SE";"urbain";"homme";67;"marie";"primaire";"chomeur";2;FALSE;3460
15469;"SE";"urbain";"homme";44;"marie";"primaire";"ouvrier";4;TRUE;2532
15470;"SE";"urbain";"femme";64;"marie";"aucun";"inactif";4;TRUE;2581
15471;"SE";"urbain";"homme";45;"marie";"primaire";"ouvrier";5;TRUE;2009
15472;"SE";"urbain";"femme";54;"veuf";"primaire";"inactif";5;FALSE;3297
15473;"SE";"urbain";"homme";68;"marie";"aucun";"indépendant";5;FALSE;2797
15474;"SE";"urbain";"homme";34;"marie";"primaire";"ouvrier";3;FALSE;3194
15475;"SE";"urbain";"homme";43;"marie";"primaire";"ouvrier";3;FALSE;3502
15476;"SE";"urbain";"homme";50;"marie";"primaire";"ouvrier";6;TRUE;1993
15477;"SE";"urbain";"homme";51;"marie";"primaire";"ouvrier";3;FALSE;3278
15478;"SE";"urbain";"homme";53;"marie";"primaire";"ouvrier";6;TRUE;2183
15479;"SE";"urbain";"homme";53;"marie";"primaire";"ouvrier";5;TRUE;1879
15480;"SE";"urbain";"homme";69;"marie";"primaire";"inactif";7;TRUE;1894
15481;"SE";"urbain";"homme";62;"marie";"secondaire";"employé";6;FALSE;4287
15482;"SE";"urbain";"homme";62;"marie";"primaire";"indépendant";2;FALSE;5140
15483;"SE";"urbain";"homme";65;"marie";"aucun";"ouvrier";6;TRUE;2003
15484;"SE";"urbain";"homme";52;"marie";"primaire";"indépendant";4;FALSE;4483
15485;"SE";"urbain";"homme";42;"marie";"primaire";"ouvrier";5;TRUE;1996
15486;"SE";"urbain";"homme";35;"marie";"secondaire";"ouvrier";2;FALSE;6273
15487;"SE";"urbain";"homme";75;"marie";"aucun";"retraité";3;FALSE;3802
15488;"SE";"urbain";"homme";45;"marie";"primaire";"ouvrier";5;TRUE;2200
15489;"SE";"urbain";"homme";39;"marie";"secondaire";"ouvrier";5;FALSE;2898
15490;"SE";"urbain";"homme";45;"marie";"secondaire";"ouvrier";3;FALSE;5249
15491;"SE";"urbain";"homme";85;"marie";"aucun";"inactif";2;FALSE;6807
15492;"SE";"urbain";"homme";28;"marie";"secondaire";"ouvrier";3;FALSE;3353
15493;"SE";"urbain";"homme";41;"marie";"secondaire";"employé";3;FALSE;3133
15494;"SE";"urbain";"femme";57;"veuf";"aucun";"inactif";2;FALSE;5941
15495;"SE";"urbain";"homme";71;"marie";"primaire";"ouvrier";6;TRUE;2244
15496;"SE";"urbain";"homme";60;"marie";"primaire";"ouvrier";5;TRUE;2577
15497;"SE";"urbain";"homme";48;"marie";"primaire";"inactif";6;TRUE;1318
15498;"SE";"urbain";"homme";40;"marie";"secondaire";"indépendant";5;FALSE;5370
15499;"SE";"urbain";"femme";63;"veuf";"aucun";"inactif";1;FALSE;9374
15500;"SE";"urbain";"femme";62;"veuf";"aucun";"inactif";1;FALSE;6090
15501;"SE";"urbain";"homme";60;"marie";"aucun";"inactif";6;TRUE;2206
15502;"SE";"urbain";"homme";58;"marie";"aucun";"retraité";4;FALSE;7668
15503;"SE";"urbain";"homme";47;"marie";"primaire";"ouvrier";3;FALSE;3624
15504;"SE";"rural";"femme";74;"veuf";"aucun";"inactif";2;TRUE;890
15505;"SE";"rural";"homme";46;"marie";"primaire";"ouvrier";7;TRUE;185
15506;"SE";"rural";"homme";56;"marie";"primaire";"employé";3;TRUE;433
15507;"SE";"rural";"homme";51;"marie";"secondaire";"employé";6;TRUE;234
15508;"SE";"rural";"homme";86;"marie";"aucun";"retraité";3;TRUE;756
15509;"SE";"rural";"homme";47;"marie";"secondaire";"ouvrier";6;TRUE;376
15510;"SE";"rural";"homme";38;"marie";"secondaire";"employé";2;TRUE;1156
15511;"SE";"rural";"homme";79;"marie";"aucun";"inactif";3;FALSE;5216
15512;"SE";"rural";"homme";84;"marie";"primaire";"retraité";3;TRUE;1193
15513;"SE";"rural";"homme";56;"marie";"primaire";"ouvrier";7;TRUE;527
15514;"SE";"rural";"homme";45;"marie";"primaire";"indépendant";4;TRUE;929
15515;"SE";"rural";"homme";44;"marie";"secondaire";"employé";5;FALSE;3303
15516;"SE";"rural";"homme";35;"marie";"supérieur";"ouvrier";5;TRUE;1807
15517;"SE";"rural";"homme";56;"marie";"primaire";"ouvrier";3;FALSE;3810
15518;"SE";"rural";"homme";51;"marie";"secondaire";"cadre";6;FALSE;3941
15519;"SE";"rural";"homme";63;"marie";"primaire";"inactif";2;FALSE;4310
15520;"SE";"rural";"homme";39;"marie";"secondaire";"ouvrier";5;FALSE;2644
15521;"SE";"rural";"homme";63;"marie";"primaire";"ouvrier";5;FALSE;2735
15522;"SE";"rural";"homme";34;"marie";"secondaire";"ouvrier";4;FALSE;4976
15523;"SE";"rural";"homme";67;"marie";"secondaire";"retraité";4;FALSE;4438
15524;"SE";"rural";"homme";38;"marie";"secondaire";"cadre";5;FALSE;2587
15525;"SE";"rural";"homme";52;"marie";"primaire";"ouvrier";6;TRUE;1343
15526;"SE";"rural";"homme";69;"marie";"aucun";"retraité";5;FALSE;2730
15527;"SE";"urbain";"femme";48;"veuf";"aucun";"inactif";4;TRUE;2264
15528;"SE";"urbain";"homme";47;"marie";"aucun";"retraité";6;FALSE;4195
15529;"SE";"urbain";"homme";35;"marie";"supérieur";"cadre";4;FALSE;4255
15530;"SE";"urbain";"homme";45;"marie";"secondaire";"ouvrier";5;FALSE;3234
15531;"SE";"urbain";"homme";50;"marie";"primaire";"employé";5;FALSE;3730
15532;"SE";"urbain";"homme";82;"marie";"aucun";"inactif";3;FALSE;3104
15533;"SE";"urbain";"homme";47;"marie";"secondaire";"employé";5;FALSE;2832
15534;"SE";"urbain";"homme";66;"marie";"aucun";"ouvrier";5;FALSE;2688
15535;"SE";"urbain";"homme";54;"marie";"primaire";"ouvrier";2;FALSE;6177
15536;"SE";"urbain";"homme";44;"marie";"primaire";"ouvrier";4;TRUE;2195
15537;"SE";"urbain";"homme";66;"marie";"primaire";"retraité";3;TRUE;2411
15538;"SE";"urbain";"homme";75;"marie";"aucun";"retraité";3;FALSE;4196
15539;"SE";"rural";"homme";74;"marie";"aucun";"inactif";3;FALSE;89842
15540;"SE";"rural";"femme";63;"veuf";"primaire";"inactif";3;FALSE;5916
15541;"SE";"rural";"homme";45;"marie";"secondaire";"employé";5;FALSE;2477
15542;"SE";"rural";"femme";78;"veuf";"aucun";"inactif";1;FALSE;5466
15543;"SE";"rural";"homme";86;"marie";"aucun";"retraité";5;TRUE;2031
15544;"SE";"rural";"homme";38;"marie";"secondaire";"indépendant";4;FALSE;5272
15545;"SE";"rural";"homme";35;"marie";"secondaire";"agriculteur";4;FALSE;5093
15546;"SE";"rural";"homme";60;"marie";"primaire";"ouvrier";5;TRUE;2216
15547;"SE";"rural";"homme";53;"marie";"secondaire";"ouvrier";4;FALSE;3643
15548;"SE";"rural";"femme";58;"veuf";"primaire";"inactif";4;FALSE;4324
15549;"SE";"rural";"homme";72;"marie";"aucun";"inactif";6;TRUE;1955
15550;"SE";"rural";"homme";49;"marie";"secondaire";"ouvrier";6;TRUE;1759
15551;"SE";"rural";"homme";34;"marie";"primaire";"ouvrier";2;FALSE;8988
15552;"SE";"rural";"homme";58;"marie";"primaire";"agriculteur";6;FALSE;5302
15553;"SE";"rural";"homme";40;"marie";"secondaire";"employé";5;FALSE;7300
15554;"SE";"rural";"homme";50;"marie";"primaire";"agriculteur";5;FALSE;5743
15555;"SE";"rural";"homme";46;"marie";"primaire";"agriculteur";7;FALSE;3134
15556;"SE";"rural";"homme";67;"marie";"primaire";"agriculteur";5;FALSE;2968
15557;"SE";"rural";"homme";46;"marie";"secondaire";"agriculteur";6;FALSE;2736
15558;"SE";"rural";"homme";60;"marie";"aucun";"ouvrier";8;TRUE;1706
15559;"SE";"rural";"homme";46;"marie";"secondaire";"agriculteur";5;FALSE;3579
15560;"SE";"rural";"homme";64;"marie";"secondaire";"agriculteur";3;FALSE;5156
15561;"SE";"rural";"homme";44;"marie";"secondaire";"employé";5;FALSE;3360
15562;"SE";"rural";"homme";39;"marie";"secondaire";"agriculteur";4;FALSE;3640
15563;"SE";"rural";"homme";43;"marie";"secondaire";"ouvrier";5;FALSE;4428
15565;"SE";"rural";"homme";51;"marie";"secondaire";"ouvrier";3;FALSE;3539
15566;"SE";"rural";"femme";45;"divorce";"primaire";"inactif";5;FALSE;2726
15567;"SE";"rural";"homme";69;"marie";"primaire";"inactif";4;FALSE;3481
15568;"SE";"rural";"homme";38;"marie";"secondaire";"cadre";5;FALSE;4301
15569;"SE";"rural";"homme";56;"marie";"primaire";"inactif";4;FALSE;2794
15570;"SE";"rural";"femme";35;"marie";"supérieur";"chomeur";4;FALSE;4962
15571;"SE";"rural";"homme";55;"marie";"secondaire";"ouvrier";5;FALSE;4880
15572;"SE";"rural";"homme";57;"marie";"primaire";"cadre";6;FALSE;6656
15573;"SE";"rural";"homme";51;"marie";"primaire";"inactif";6;FALSE;3118
15574;"SE";"rural";"homme";47;"marie";"primaire";"ouvrier";5;TRUE;1959
15575;"SE";"rural";"homme";61;"marie";"primaire";"agriculteur";4;FALSE;6992
15576;"SE";"rural";"homme";37;"marie";"primaire";"agriculteur";3;FALSE;4274
15578;"SE";"rural";"homme";37;"marie";"primaire";"agriculteur";5;FALSE;2785
15579;"SE";"rural";"homme";43;"marie";"secondaire";"employé";5;FALSE;4697
15580;"SE";"rural";"homme";87;"marie";"aucun";"retraité";6;FALSE;3834
15581;"SE";"rural";"homme";45;"marie";"secondaire";"indépendant";4;FALSE;4616
15582;"SE";"rural";"homme";67;"marie";"primaire";"ouvrier";4;FALSE;3642
15583;"SE";"rural";"homme";55;"marie";"primaire";"chomeur";6;FALSE;2320
15584;"SE";"rural";"homme";44;"marie";"supérieur";"agriculteur";5;TRUE;1865
15585;"SE";"rural";"homme";34;"marie";"primaire";"chomeur";5;TRUE;2199
15586;"SE";"rural";"homme";41;"marie";"primaire";"agriculteur";5;FALSE;3460
15587;"SE";"urbain";"homme";72;"marie";"primaire";"retraité";2;FALSE;4287
15588;"SE";"urbain";"homme";62;"marie";"primaire";"retraité";4;FALSE;2874
15589;"SE";"urbain";"homme";34;"marie";"primaire";"ouvrier";4;TRUE;2550
